ORI,year,department_name,total_pop,violent_crime,homs_sum,rape_sum,rob_sum,agg_ass_sum,months_reported,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,source,url
AZ00717,1975,"Mesa, Ariz.",113176,267,2,22,98,145,12,235.9157419,1.767159115,19.43875027,86.59079664,128.1190358,NA,NA
AZ00717,1976,"Mesa, Ariz.",100763,311,5,15,89,202,12,308.6450384,4.96213888,14.88641664,88.32607207,200.4704108,NA,NA
AZ00717,1977,"Mesa, Ariz.",116400,385,4,34,83,264,12,330.7560137,3.436426117,29.20962199,71.30584192,226.8041237,NA,NA
AZ00717,1978,"Mesa, Ariz.",124937,493,4,40,121,328,12,394.5988778,3.201613613,32.01613613,96.8488118,262.5323163,NA,NA
AZ00717,1979,"Mesa, Ariz.",115498,755,2,53,153,547,12,653.690973,1.731631717,45.88824049,132.4698263,473.6012745,NA,NA
AZ00717,1980,"Mesa, Ariz.",149662,812,10,62,193,547,12,542.5558926,6.681722815,41.42668146,128.9572503,365.490238,NA,NA
AZ00717,1981,"Mesa, Ariz.",153941,741,1,51,143,546,12,481.3532457,0.649599522,33.12957562,92.89273163,354.681339,NA,NA
AZ00717,1982,"Mesa, Ariz.",157634,705,3,40,129,533,12,447.2385399,1.903142723,25.37523631,81.83513709,338.1250238,NA,NA
AZ00717,1983,"Mesa, Ariz.",163310,798,8,36,150,604,12,488.6412345,4.898658992,22.04396546,91.8498561,369.8487539,NA,NA
AZ00717,1984,"Mesa, Ariz.",181287,871,6,56,127,682,12,480.4536453,3.309669199,30.89024585,70.0546647,376.1990656,NA,NA
AZ00717,1985,"Mesa, Ariz.",202450,1121,8,70,156,887,12,553.7169672,3.951592986,34.57643863,77.05606323,438.1328723,NA,NA
AZ00717,1986,"Mesa, Ariz.",210702,1208,11,117,239,841,12,573.3215632,5.220643373,55.52866133,113.4303424,399.1419161,NA,NA
AZ00717,1987,"Mesa, Ariz.",262428,1293,9,96,222,966,12,492.7065709,3.429512095,36.58146234,84.59463167,368.1009648,NA,NA
AZ00717,1988,"Mesa, Ariz.",267642,1396,11,119,261,1005,12,521.5922762,4.109967793,44.46237885,97.51832672,375.5016029,NA,NA
AZ00717,1989,"Mesa, Ariz.",285883,1400,10,85,213,1092,12,489.7108258,3.49793447,29.73244299,74.5060042,381.9744441,NA,NA
AZ00717,1990,"Mesa, Ariz.",288091,1724,9,95,275,1345,12,598.4220264,3.124012899,32.97569171,95.45594968,466.8663721,NA,NA
AZ00717,1991,"Mesa, Ariz.",294754,2058,15,156,389,1498,12,698.2093542,5.088989462,52.92549041,131.9744601,508.2204143,NA,NA
AZ00717,1992,"Mesa, Ariz.",301200,2054,9,119,295,1631,12,681.938911,2.988047809,39.50863214,97.94156707,541.500664,NA,NA
AZ00717,1993,"Mesa, Ariz.",304695,2335,6,111,410,1808,12,766.3401106,1.969182297,36.4298725,134.5607903,593.3802655,NA,NA
AZ00717,1994,"Mesa, Ariz.",315456,2364,17,120,407,1820,12,749.3913573,5.389024143,38.04017042,129.019578,576.9425847,NA,NA
AZ00717,1995,"Mesa, Ariz.",324654,2638,17,128,507,1986,12,812.5573688,5.236343923,39.42658954,156.166257,611.7281783,NA,NA
AZ00717,1996,"Mesa, Ariz.",340818,2459,18,110,506,1825,12,721.4994513,5.281411193,32.27529062,148.4663369,535.4764126,NA,NA
AZ00717,1997,"Mesa, Ariz.",350592,2554,13,126,450,1965,12,728.4821103,3.708013874,35.93921139,128.3543264,560.4805586,NA,NA
AZ00717,1998,"Mesa, Ariz.",364588,2413,11,120,501,1781,12,661.842957,3.017104238,32.91386442,137.4153839,488.4966044,NA,NA
AZ00717,1999,"Mesa, Ariz.",368537,2132,9,134,370,1619,12,578.5036509,2.442088583,36.35998556,100.3969751,439.3046017,NA,NA
AZ00717,2000,"Mesa, Ariz.",396375,2393,15,120,433,1825,12,603.7212236,3.784295175,30.2743614,109.2399874,460.4225796,NA,NA
AZ00717,2001,"Mesa, Ariz.",410026,2516,17,106,452,1941,12,613.6196241,4.146078541,25.85201914,110.2369118,473.3846146,NA,NA
AZ00717,2002,"Mesa, Ariz.",421547,2887,22,129,590,2146,12,684.8583906,5.218872391,30.60156993,139.9606687,509.0772796,NA,NA
AZ00717,2003,"Mesa, Ariz.",436569,2346,14,116,431,1785,12,537.3720993,3.206824122,26.57082844,98.72437118,408.8700755,NA,NA
AZ00717,2004,"Mesa, Ariz.",445006,2500,22,124,421,1933,12,561.7901781,4.943753567,27.86479283,94.60546599,434.3761657,NA,NA
AZ00717,2005,"Mesa, Ariz.",452340,2280,29,194,460,1597,12,504.0456294,6.41110669,42.88809303,101.6934165,353.0530132,NA,NA
AZ00717,2006,"Mesa, Ariz.",459705,2084,26,203,508,1347,12,453.3342035,5.655801003,44.15875398,110.5056504,293.0139981,NA,NA
AZ00717,2007,"Mesa, Ariz.",454576,2224,22,175,620,1407,12,489.2471226,4.839674774,38.49741297,136.3908345,309.5192003,NA,NA
AZ00717,2008,"Mesa, Ariz.",456821,2289,16,161,656,1456,12,501.0715357,3.502465955,35.24356367,143.6011042,318.7244019,NA,NA
AZ00717,2009,"Mesa, Ariz.",470833,2000,14,123,611,1252,12,424.7790618,2.973453433,26.1239123,129.7700034,265.9116927,NA,NA
AZ00717,2010,"Mesa, Ariz.",439041,1790,15,124,511,1140,12,407.7067973,3.416537408,28.2433759,116.390041,259.656843,NA,NA
AZ00717,2011,"Mesa, Ariz.",445256,1837,17,131,497,1192,12,412.5716442,3.81802828,29.42127675,111.6211797,267.7111594,NA,NA
AZ00717,2012,"Mesa, Ariz.",451391,1804,14,172,469,1149,12,399.6535155,3.101523956,38.10443717,103.9010525,254.5465018,NA,NA
AZ00717,2013,"Mesa, Ariz.",456155,1807,22,203,478,1104,12,396.1372779,4.822922033,44.50241694,104.7889424,242.0229966,NA,NA
AZ00717,2014,"Mesa, Ariz.",462092,2119,13,252,469,1385,12,458.5666923,2.813292591,54.53459484,101.4949404,299.7238645,NA,NA
AZ00717,2015,"Mesa, Ariz.",471034,1972,16,241,408,1307,NA,418.6534305,3.396782398,51.16403487,86.61795115,277.4746621,Crime in the U.S. 2015,https://ucr.fbi.gov/crime-in-the-u.s/2015/crime-in-the-u.s.-2015/tables/table-8/table_8_offenses_known_to_law_enforcement_by_state_by_city_2015.xls
AZ00723,1975,Phoenix,668046,4649,75,311,1938,2325,12,695.9101619,11.22677181,46.55368044,290.0997835,348.0299261,NA,NA
AZ00723,1976,Phoenix,669005,3856,53,240,1485,2078,12,576.3783529,7.922212838,35.87417134,221.9714352,310.6105336,NA,NA
AZ00723,1977,Phoenix,682200,4295,70,316,1594,2315,12,629.5807681,10.26092055,46.32072706,233.6558194,339.3433011,NA,NA
AZ00723,1978,Phoenix,696763,5401,88,463,2031,2819,12,775.1559713,12.62983253,66.45014158,291.4907939,404.5852033,NA,NA
AZ00723,1979,Phoenix,718216,5803,91,477,2337,2898,12,807.9742027,12.67028303,66.41456052,325.3895764,403.4997828,NA,NA
AZ00723,1980,Phoenix,772884,7020,103,485,3037,3395,12,908.2863664,13.32670879,62.7519783,392.9438312,439.2638481,NA,NA
AZ00723,1981,Phoenix,794983,6319,96,408,2696,3119,12,794.8597643,12.07572992,51.32185217,339.1267486,392.3354336,NA,NA
AZ00723,1982,Phoenix,814054,5431,95,431,2402,2503,12,667.1547588,11.66998749,52.94489063,295.0664207,307.47346,NA,NA
AZ00723,1983,Phoenix,843415,5270,83,499,1971,2717,12,624.8406775,9.840944256,59.16423113,233.6927847,322.1427174,NA,NA
AZ00723,1984,Phoenix,870279,6372,101,525,2106,3640,12,732.1789909,11.60547365,60.32548183,241.9913614,418.256674,NA,NA
AZ00723,1985,Phoenix,890746,7521,89,635,2425,4372,12,844.348445,9.991624997,71.28856038,272.2437148,490.8245448,NA,NA
AZ00723,1986,Phoenix,927055,9238,122,567,2972,5577,12,996.4888815,13.15995275,61.16141976,320.5850786,601.5824304,NA,NA
AZ00723,1987,Phoenix,933177,8181,111,503,2287,5280,12,876.6825586,11.89484953,53.90188571,245.0767646,565.8090587,NA,NA
AZ00723,1988,Phoenix,951717,8477,106,445,2518,5408,12,890.7059557,11.13776469,46.75759706,264.5744481,568.2361458,NA,NA
AZ00723,1989,Phoenix,941948,8481,126,399,2615,5341,12,900.3681732,13.37653459,42.35902619,277.6161741,567.0164383,NA,NA
AZ00723,1990,Phoenix,983403,10665,128,512,3383,6642,12,1084.499437,13.016027,52.064108,344.0095261,675.4097761,NA,NA
AZ00723,1991,Phoenix,995895,11010,128,480,3448,6954,12,1105.538234,12.85276058,48.19785218,346.2212382,698.2663835,NA,NA
AZ00723,1992,Phoenix,999900,10907,136,476,3140,7155,12,1090.809081,13.60136014,47.60476048,314.0314031,715.5715572,NA,NA
AZ00723,1993,Phoenix,1039369,11911,158,444,3437,7872,12,1145.983765,15.20153093,42.71822615,330.6814038,757.3826043,NA,NA
AZ00723,1994,Phoenix,1076108,11627,231,438,3451,7507,12,1080.46776,21.46624688,40.70223435,320.6927186,697.6065599,NA,NA
AZ00723,1995,Phoenix,1085706,11590,214,411,3693,7272,12,1067.508147,19.71067674,37.85555206,340.1473327,669.7945853,NA,NA
AZ00723,1996,Phoenix,1139793,10529,186,460,3757,6126,12,923.7642274,16.31875262,40.35820539,329.6212558,537.4660136,NA,NA
AZ00723,1997,Phoenix,1172538,10376,175,428,3725,6048,12,884.9180155,14.92488943,36.50201529,317.6869321,515.8041786,NA,NA
AZ00723,1998,Phoenix,1225692,10201,185,346,3764,5906,12,832.2645493,15.09351452,28.22895148,307.0918306,481.8502528,NA,NA
AZ00723,1999,Phoenix,1225881,10199,214,400,3819,5766,12,831.9730871,17.45683309,32.62959455,311.531054,470.3556055,NA,NA
AZ00723,2000,Phoenix,1321045,9754,152,422,3763,5417,12,738.354863,11.50604256,31.94440765,284.8502511,410.0541617,NA,NA
AZ00723,2001,Phoenix,1366542,10532,209,400,4629,5294,12,770.7044496,15.29407805,29.27096277,338.7382166,387.4011922,NA,NA
AZ00723,2002,Phoenix,1404938,10223,177,410,4075,5561,12,727.6477681,12.59842071,29.18278244,290.0483865,395.8181785,NA,NA
AZ00723,2003,Phoenix,1403228,9722,241,526,3676,5279,12,692.8311009,17.1746858,37.48499887,261.9674066,376.2040096,NA,NA
AZ00723,2004,Phoenix,1428973,9465,202,490,3723,5050,12,662.3638095,14.13602636,34.29036098,260.5367631,353.4006591,NA,NA
AZ00723,2005,Phoenix,1466296,10691,220,533,4237,5701,12,729.1160857,15.00379187,36.35009575,288.9593916,388.8028065,NA,NA
AZ00723,2006,Phoenix,1517443,11195,235,550,4363,6047,12,737.7542352,15.48657841,36.24518351,287.5231557,398.4993176,NA,NA
AZ00723,2007,Phoenix,1541698,11158,212,509,4942,5495,12,723.7474525,13.75107187,33.0155452,320.5556471,356.4251883,NA,NA
AZ00723,2008,Phoenix,1585838,10465,167,481,4825,4992,12,659.9034706,10.53070995,30.33096697,304.2555419,314.7862518,NA,NA
AZ00723,2009,Phoenix,1597397,8730,122,522,3757,4329,12,546.5141101,7.637425136,32.67816329,235.1951331,271.0033886,NA,NA
AZ00723,2010,Phoenix,1445632,8001,116,522,3250,4113,12,553.4603551,8.024172127,36.10877457,224.8151673,284.512241,NA,NA
AZ00723,2011,Phoenix,1466097,8089,116,559,3324,4090,12,551.7370269,7.912164066,38.1284458,226.7244255,278.9719916,NA,NA
AZ00723,2012,Phoenix,1485509,9458,123,556,3516,5263,12,636.6841265,8.279990226,37.4282485,236.6865499,354.2893379,NA,NA
AZ00723,2013,Phoenix,1502139,9492,118,635,3233,5506,12,631.8989122,7.855464774,42.27305196,215.2264205,366.543975,NA,NA
AZ00723,2014,Phoenix,1529852,8749,114,1006,2952,4677,12,571.885385,7.45170121,65.75799489,192.9598419,305.715847,NA,NA
AZ00723,2015,Phoenix,1559744,9261,112,1016,3020,5113,NA,593.7512823,7.180665545,65.13889459,193.6215174,327.8102048,Crime in the U.S. 2015,https://ucr.fbi.gov/crime-in-the-u.s/2015/crime-in-the-u.s.-2015/tables/table-8/table_8_offenses_known_to_law_enforcement_by_state_by_city_2015.xls
AZ01003,1975,"Tucson, Ariz.",340500,1810,23,137,707,943,12,531.5712188,6.754772394,40.2349486,207.6358297,276.9456681,NA,NA
AZ01003,1976,"Tucson, Ariz.",340927,1464,24,136,554,750,12,429.4174413,7.039630185,39.89123771,162.4981301,219.9884433,NA,NA
AZ01003,1977,"Tucson, Ariz.",306500,1578,35,116,550,877,12,514.8450245,11.41924959,37.84665579,179.4453507,286.1337684,NA,NA
AZ01003,1978,"Tucson, Ariz.",309200,1654,26,155,584,889,12,534.9288486,8.408796895,50.12936611,188.8745149,287.5161708,NA,NA
AZ01003,1979,"Tucson, Ariz.",315978,2029,14,184,697,1134,12,642.1333131,4.430688212,58.23190222,220.5849774,358.8857452,NA,NA
AZ01003,1980,"Tucson, Ariz.",331506,2584,38,174,655,1717,12,779.4730714,11.46283928,52.48773778,197.5831508,517.9393435,NA,NA
AZ01003,1981,"Tucson, Ariz.",340985,2810,28,163,872,1747,12,824.0831708,8.211504905,47.80268927,255.7297242,512.3392525,NA,NA
AZ01003,1982,"Tucson, Ariz.",349165,2925,31,236,910,1748,12,837.7128292,8.878324002,67.58982143,260.6217691,500.6229147,NA,NA
AZ01003,1983,"Tucson, Ariz.",361739,2776,26,253,766,1731,12,767.4041229,7.187502592,69.93992906,211.754884,478.5218072,NA,NA
AZ01003,1984,"Tucson, Ariz.",372146,2959,25,282,809,1843,12,795.1180451,6.717793554,75.77671129,217.3877994,495.2357408,NA,NA
AZ01003,1985,"Tucson, Ariz.",381473,3713,32,297,1051,2333,12,973.3323197,8.388536017,77.85609991,275.5109798,611.576704,NA,NA
AZ01003,1986,"Tucson, Ariz.",397023,3644,41,251,1042,2310,12,917.8309569,10.32685764,63.22051871,262.4533088,581.8302718,NA,NA
AZ01003,1987,"Tucson, Ariz.",374546,3523,23,281,911,2308,12,940.6054263,6.140767756,75.02416259,243.2278011,616.2126948,NA,NA
AZ01003,1988,"Tucson, Ariz.",383174,3527,31,281,768,2447,12,920.4695517,8.090319281,73.33482961,200.4311357,638.6132671,NA,NA
AZ01003,1989,"Tucson, Ariz.",393319,3187,40,235,686,2226,10,810.2837646,10.16986212,59.74793997,174.4131354,565.9528271,NA,NA
AZ01003,1990,"Tucson, Ariz.",405390,3680,30,290,902,2458,12,907.7678285,7.400281211,71.5360517,222.5017884,606.3297072,NA,NA
AZ01003,1991,"Tucson, Ariz.",414766,3896,24,332,889,2651,12,939.3248241,5.78639522,80.04513388,214.337723,639.1555721,NA,NA
AZ01003,1992,"Tucson, Ariz.",423836,4327,42,386,970,2929,12,1020.91375,9.909493295,91.07296218,228.862107,691.0691871,NA,NA
AZ01003,1993,"Tucson, Ariz.",426344,4363,44,314,894,3111,12,1023.352035,10.32030473,73.64944739,209.6898279,729.6924549,NA,NA
AZ01003,1994,"Tucson, Ariz.",441402,4882,37,289,1012,3544,12,1106.021269,8.382381593,65.47319677,229.2694641,802.8962261,NA,NA
AZ01003,1995,"Tucson, Ariz.",449981,5427,65,292,1192,3878,12,1206.050922,14.44505435,64.89162876,264.9000736,861.8141655,NA,NA
AZ01003,1996,"Tucson, Ariz.",472385,5199,46,282,1288,3583,12,1100.585328,9.737819787,59.69706913,272.658954,758.4914847,NA,NA
AZ01003,1997,"Tucson, Ariz.",485933,5116,50,291,1446,3329,12,1052.820039,10.28948435,59.88479893,297.5718875,685.0738682,NA,NA
AZ01003,1998,"Tucson, Ariz.",467677,4834,45,364,1485,2940,12,1033.619357,9.622025458,77.83149481,317.5268401,628.6389966,NA,NA
AZ01003,1999,"Tucson, Ariz.",471286,4307,36,245,1281,2745,12,913.8824408,7.638673756,51.98541862,271.8094745,582.4488739,NA,NA
AZ01003,2000,"Tucson, Ariz.",486699,4542,60,355,1444,2683,12,933.2256693,12.32794807,72.94035944,296.692617,551.2647447,NA,NA
AZ01003,2001,"Tucson, Ariz.",503461,4823,42,321,1698,2762,12,957.968939,8.342254912,63.75866254,337.2654486,548.602573,NA,NA
AZ01003,2002,"Tucson, Ariz.",517607,4709,47,338,1350,2974,12,909.7635851,9.080248142,65.30050791,260.8156381,574.5671909,NA,NA
AZ01003,2003,"Tucson, Ariz.",514618,4709,47,330,1478,2854,12,915.0476664,9.132987964,64.12523464,287.2033236,554.5861202,NA,NA
AZ01003,2004,"Tucson, Ariz.",522487,4873,55,387,1552,2879,12,932.6547838,10.52657769,74.06882851,297.0408833,551.0184942,NA,NA
AZ01003,2005,"Tucson, Ariz.",529447,5048,55,378,1685,2930,12,953.4476539,10.3881975,71.39524825,318.256596,553.4076121,NA,NA
AZ01003,2006,"Tucson, Ariz.",535232,4580,51,294,1675,2560,12,855.7036948,9.528578261,54.92945115,312.9484037,478.2972617,NA,NA
AZ01003,2007,"Tucson, Ariz.",523299,4103,49,277,1432,2345,12,784.0641775,9.363671629,52.93340901,273.648526,448.1185708,NA,NA
AZ01003,2008,"Tucson, Ariz.",528917,4252,65,246,1451,2490,12,803.9068512,12.28926278,46.51013297,274.3341583,470.7732971,NA,NA
AZ01003,2009,"Tucson, Ariz.",547981,3560,35,204,1246,2075,12,649.6575611,6.387082764,37.22756811,227.3801464,378.6627639,NA,NA
AZ01003,2010,"Tucson, Ariz.",520116,3331,51,158,1088,2034,12,640.434057,9.805504926,30.37783879,209.1841051,391.0666082,NA,NA
AZ01003,2011,"Tucson, Ariz.",527479,3440,51,204,1163,2022,12,652.1586641,9.668631358,38.67452543,220.4827112,383.3327962,NA,NA
